2025-07-29 00:08:05,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.16000000000008185,0.016000000000008185,1.0,0.0,0.7400000000000091,5,4269,1,-2,3,,0.15,0.05,1.0,0.07,0.05,10
2025-07-29 00:08:12,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.15,0.05,2.0,0.07,0.001,10
2025-07-29 00:08:18,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.16000000000008185,0.016000000000008185,1.0,0.0,0.7400000000000091,5,4269,1,-2,3,,0.15,0.05,2.0,0.07,0.05,10
2025-07-29 00:08:24,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.42000000000018645,0.04200000000001865,1.0,0.0,0.36000000000001364,13,4269,1,-1,8,,0.05,0.01,1.0,0.03,0.001,10
2025-07-29 00:08:31,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.32000000000005,0.032000000000005004,1.0,0.0,0.7400000000000091,5,4269,1,-2,8,,0.05,0.01,1.0,0.03,0.05,10
2025-07-29 00:08:37,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.42000000000018645,0.04200000000001865,1.0,0.0,0.36000000000001364,13,4269,1,-1,8,,0.05,0.01,2.0,0.03,0.001,10
2025-07-29 00:08:44,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.32000000000005,0.032000000000005004,1.0,0.0,0.7400000000000091,5,4269,1,-2,8,,0.05,0.01,2.0,0.03,0.05,10
2025-07-29 00:08:50,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.42000000000018645,0.04200000000001865,1.0,0.0,0.36000000000001364,13,4269,1,-1,8,,0.05,0.05,1.0,0.03,0.001,10
2025-07-29 00:08:57,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.32000000000005,0.032000000000005004,1.0,0.0,0.7400000000000091,5,4269,1,-2,8,,0.05,0.05,1.0,0.03,0.05,10
2025-07-29 00:09:04,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.42000000000018645,0.04200000000001865,1.0,0.0,0.36000000000001364,13,4269,1,-1,8,,0.05,0.05,2.0,0.03,0.001,10
2025-07-29 00:09:11,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.32000000000005,0.032000000000005004,1.0,0.0,0.7400000000000091,5,4269,1,-2,8,,0.05,0.05,2.0,0.03,0.05,10
2025-07-29 00:09:18,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.42000000000018645,0.04200000000001865,1.0,0.0,0.36000000000001364,13,4269,1,-1,8,,0.15,0.01,1.0,0.03,0.001,10
2025-07-29 00:09:24,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.32000000000005,0.032000000000005004,1.0,0.0,0.7400000000000091,5,4269,1,-2,8,,0.15,0.01,1.0,0.03,0.05,10
2025-07-29 00:09:30,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.42000000000018645,0.04200000000001865,1.0,0.0,0.36000000000001364,13,4269,1,-1,8,,0.15,0.01,2.0,0.03,0.001,10
2025-07-29 00:09:37,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.32000000000005,0.032000000000005004,1.0,0.0,0.7400000000000091,5,4269,1,-2,8,,0.15,0.01,2.0,0.03,0.05,10
2025-07-29 00:09:44,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.42000000000018645,0.04200000000001865,1.0,0.0,0.36000000000001364,13,4269,1,-1,8,,0.15,0.05,1.0,0.03,0.001,10
